trip_id,vehicle_id,driver_id,distance_km,fuel_liters,trip_date
T023075,V007,D29,205.52364827603247,100.76315643998772,2026-01-08
T023076,V032,D30,685.6287936835929,325.6770004971566,2026-01-25
T023077,V024,D01,815.4342752933024,35.25389219164692,2025-07-01
T023078,V046,D18,724.0690774317891,82.24087396103333,2025-07-16
T023079,V005,D02,877.0268943421319,120.73348038985442,2025-05-08
T023080,V002,D22,624.2202426949281,288.89127342074715,2025-06-30
T023081,V004,D20,12.68796161796099,208.8248823370228,2025-07-06
T023082,V023,D30,467.6281080541044,304.17949665707494,2025-11-28
T023083,V014,D04,1042.1510931845528,188.75055586653107,2026-01-31
T023084,V014,D04,822.1761138610092,73.12677552377562,2025-03-27
T023085,V013,D05,406.54988211031383,171.12640482550094,2025-02-10
T023086,V029,D06,168.11587633492272,76.09025379161406,2025-09-19
T023087,V015,D23,46.52976027073486,275.45301686303867,2025-12-15
T023088,V022,D16,62.23554160126716,289.34325537486666,2025-05-15
T023089,V027,D11,130.91695113880965,133.29341929046132,2025-07-29
T023090,V015,D15,354.7321763410419,60.96285850976625,2025-04-18
T023091,V017,D25,908.4997658898594,305.930689889564,2025-07-11
T023092,V003,D17,197.61970755498064,330.7763168668615,2025-06-12
T023093,V005,D02,,233.84431927575432,2025-02-24
T023094,V002,D23,402.8167596311785,47.058260300552476,2025-01-23
T023095,V007,D01,313.30141565006716,141.23311543108608,2026-02-19
T023096,V036,D06,116.21386168451497,342.738043315207,2025-12-19
T023097,V023,D26,649.5862937806955,219.0864765144157,2025-04-08
T023098,V028,D08,601.0991045550377,124.26888113372345,2025-05-08
T023099,V049,D20,526.8707939465532,264.51483697718055,2025-10-29
T023100,V047,D26,898.369904999723,343.90783559277577,2025-05-26
T023101,V021,D23,,277.37103733496235,2025-06-09
T023102,V048,D13,199.0299447151975,65.97189812444836,2025-03-29
T023103,V018,D12,459.64100618792907,247.40585826070784,2025-12-13
T023104,V042,D25,1059.546989340771,15.249402334545193,2025-06-01
T023105,V009,D19,977.6201555018869,64.88852994810952,2025-01-03
T023106,V029,D02,870.6594371528105,296.5640226152668,2025-12-04
T023107,V044,D13,860.0679064562806,344.2881847453868,2025-09-02
T023108,V012,D15,659.2476117600003,123.44678593704707,2026-01-17
T023109,V045,D22,798.6235472304761,49.49696650477914,2025-05-25
T023110,V009,D13,746.6753456789168,22.981173235687848,2026-01-29
T023111,V030,D12,82.73830915217205,21.21856815516979,2025-04-15
T023112,V026,D04,1035.0727374809683,90.20653727016638,2025-06-28
T023113,V044,D26,393.73692048624537,254.35425400503385,2025-09-25
T023114,V042,D03,711.1091965119474,121.99043598248208,2025-06-27
T023115,V045,D15,230.52921995554274,125.2708400662618,2025-07-18
T023116,V007,D23,1140.7381008348152,58.29069753130428,2025-09-22
T023117,V007,D05,317.7894307270194,299.63076561009086,2025-01-13
T023118,V010,D16,889.7440641701343,239.05359193056844,2025-04-03
T023119,V004,D20,226.59579783252371,116.42497869789308,2025-07-30
T023120,V008,D19,610.4282511699672,13.820880027069412,2025-01-04
T023121,V014,D27,64.32643503465073,60.4903112859996,2025-03-20
T023122,V050,D11,236.0395555087926,197.15521405894458,2025-08-02
T023123,V028,D12,502.9367909861219,27.584928024093756,2025-02-08
T023124,V029,D12,398.2651294335863,255.8454741893113,2025-07-07
T023125,V008,D11,1058.2011264929422,107.75931701867715,2025-08-27
T023126,V050,D20,757.9703042458525,88.70923308917135,2026-02-10
T023127,V042,D15,531.749615578355,276.89603958061156,2025-02-25
T023128,V042,D16,843.6147130831367,230.57094278691378,2025-08-21
T023129,V010,D22,64.5084228556899,92.87704891226552,2025-02-06
T023130,V043,D26,991.7274928912188,141.8882500200788,2025-09-23
T023131,V013,D28,1075.8805858578962,72.58780559233544,2025-12-10
T023132,V006,D04,830.9301951853249,266.9569308589071,2026-01-02
T023133,V029,D19,761.6125793355149,33.61136437565035,2025-06-13
T023134,V036,D03,887.8032732662825,82.83430259775437,2025-06-10
T023135,V020,D17,550.488220736644,195.40704146593055,2025-07-06
T023136,V034,D29,127.67300479688701,304.6399457525615,2025-05-26
T023137,V030,D23,614.064096756915,117.35508576123948,2025-05-04
T023138,V043,D22,1084.4456837320402,162.72578583635212,2025-10-18
T023139,V045,D24,326.6728552789976,331.5752972957299,2025-04-14
T023140,V042,D04,76.2826741666287,61.17268493231094,2025-03-29
T023141,V025,D22,1087.197696171317,122.56925685116853,2025-09-11
T023142,V021,D22,861.3307836067161,78.52325617842439,2025-05-13
T023143,V043,D14,765.2250185810026,157.52819912057433,2025-05-19
T023144,V017,D04,1004.6934601229069,190.60290426121153,2025-09-10
T023145,V044,D26,405.0483469403537,294.15316464544776,2025-03-04
T023146,V039,D29,539.3163903347921,249.24389745105879,2026-02-07
T023147,V037,D14,758.7745575503884,99.55039418275913,2025-08-25
T023148,V004,D26,270.4563904453923,78.09298131591459,2025-03-31
T023149,V025,D13,137.48538810067924,344.16061212345124,2025-04-05
T023150,V040,D13,1124.5842876997617,21.06443797334577,2025-09-07
T023151,V025,D18,1022.3303430765284,221.697836084488,2025-06-27
T023152,V001,D04,857.5347542285211,32.435034694969744,2025-07-17
T023153,V035,D01,51.17294441378384,55.20785169954369,2025-04-19
T023154,V040,D15,262.6245654165633,283.7471513608864,2025-02-21
T023155,V041,D26,262.5933789421276,168.96129649690073,2025-02-15
T023156,V022,D03,132.10979795347532,268.5080377928737,2025-07-31
T023157,V027,D30,878.4719081086863,166.35912332395225,2025-01-30
T023158,V038,D17,906.5856382472141,205.82548799637013,2025-01-24
T023159,V030,D19,308.5262036609668,339.1527976306572,2025-09-04
T023160,V038,D05,664.4882072222617,276.55758933281237,2025-12-19
T023161,V001,D06,233.33454376922876,108.55947930281064,2026-01-23
T023162,V047,D08,885.9936193820149,342.89730612154335,2025-09-20
T023163,V043,D09,393.4368818613247,96.90758118548379,2025-08-21
T023164,V021,D09,967.0221677121806,12.245316231229241,2025-01-04
T023165,V001,D09,520.3207508518408,324.7997885032486,2025-08-26
T023166,V046,D17,1171.9134594162113,213.97074759358057,2025-05-21
T023167,V038,D13,474.5204489017987,259.25778799602233,2025-04-24
T023168,V004,D05,289.60387123041926,203.64446081280627,2025-04-22
T023169,V034,D29,1109.281524375333,129.82585761704502,2025-05-01
T023170,V022,D10,217.01154926500286,121.43422959002798,2025-04-26
T023171,V043,D29,953.9370265909644,334.97987080756997,2025-08-26
T023172,V047,D08,1004.7959948118491,11.812459204104865,2025-01-22
T023173,V005,D11,176.24224403637638,162.8633799975502,2026-01-22
T023174,V024,D18,793.3676800981439,11.349601145642662,2026-02-11
T023175,V017,D14,815.6442721656421,46.452137516313925,2025-03-09
T023176,V019,D06,1126.0929835878167,100.75868119155693,2025-03-10
T023177,V018,D25,747.0372821327097,261.65510238071744,2025-07-08
T023178,V015,D12,928.3179063688733,327.3802305212417,2025-08-28
T023179,V037,D19,446.7327600387454,202.11528807342532,2025-06-27
T023180,V049,D25,410.904815577691,151.87467637212347,2026-02-02
T023181,V038,D15,256.37007591459326,40.914722120667776,2025-02-08
T023182,V004,D10,977.3033453079241,275.9445032570146,2025-09-15
T023183,V027,D04,1094.9135164547715,109.57222532240128,2025-08-08
T023184,V033,D15,378.9866515267536,331.8528383226156,2025-01-31
T023185,V029,D16,446.6262927456651,9.070578226659272,2025-07-28
T023186,V022,D02,1167.576137488971,138.25966395435398,2025-08-22
T023187,V014,D21,727.9994569593268,147.6040949763277,2026-01-25
T023188,V031,D15,199.31762010247627,268.57496875430695,2025-08-28
T023189,V026,D18,272.21020325873536,157.75518388942655,2025-02-09
T023190,V019,D06,1112.8187260915797,162.04037833973234,2025-06-12
T023191,V036,D17,96.34880746356404,55.985675856584855,2025-06-20
T023192,V036,D26,1115.1049814308242,137.50456839299986,2025-10-18
T023193,V038,D04,883.5132286351759,23.016364578281493,01/01/2026
T023194,V018,D30,525.7102892669401,38.4583102184575,2025-10-21
T023195,V031,D24,576.1261316537815,245.61342212282116,2025-01-01
T023196,V041,D11,77.49393842548652,61.49826056210291,2025-03-15
T023197,V021,D18,672.6739768452896,253.9241923298357,2025-10-27
T023198,V030,D22,788.6935507324057,190.52410719586553,2025-08-14
T023199,V037,D03,345.8103775302596,194.44340133608907,2025-05-29
T023200,V043,D26,198.7609541095647,330.20556463838005,2025-10-29
T023201,V034,D14,87.2600016959256,302.6653542502337,2025-08-12
T023202,V033,D29,295.21852291539375,327.1682642754549,2025-11-14
T023203,V023,D19,950.5932147604318,95.55488429518266,2025-10-23
T023204,V041,D04,945.2466663836659,135.44186322194247,2026-02-12
T023205,V002,D01,806.4381424825623,157.85165359938048,2025-08-13
T023206,V039,D25,326.0552905075676,158.89018670966502,2025-02-21
T023207,V010,D15,336.0701520379466,16.74936450328622,2026-01-16
T023208,V014,D16,1070.8298711290952,155.0057878215208,2026-01-30
T023209,V018,D10,576.5297230352068,79.00246436273409,2025-12-08
T023210,V033,D09,288.6159967403284,193.75501277592224,2025-05-10
T023211,V013,D22,1141.3052807883753,239.1233683576334,2026-01-19
T023212,V014,D16,729.8857910020722,265.412757361179,2025-02-15
T023213,V035,D23,485.2377421492974,179.8460755161612,2025-02-20
T023214,V014,D08,890.1931469842121,291.9128364560197,2025-11-03
T023215,V027,D19,654.3705766210761,32.42601285908785,2025-10-02
T023216,V048,D16,724.9877984411431,251.54006380195807,2025-03-18
T023217,V015,D29,971.4848482639302,339.09839912233025,2025-06-04
T023218,V018,D06,147.90379406390232,182.4811581983758,2025-03-07
T023219,V010,D20,958.9518432724915,43.03129744318672,2025-01-13
T023220,V015,D24,874.690223101721,182.59205125422045,2025-11-22
T023221,V008,D02,662.9989137919373,143.40793050213517,2025-10-07
T023222,V047,D13,501.5724540831551,152.4613282573898,2025-05-11
T023223,V038,D20,363.96857652759905,250.49374707844024,2025-04-26
T023224,V042,D09,647.3863064842986,147.98862435420546,2025-11-17
T023225,V011,D21,298.10143103557306,177.4316209348338,2025-10-26
T023226,V008,D27,578.2682639605063,275.58039554521974,2025-07-09
T023227,V032,D04,350.3083895349548,144.0881033750891,2025-12-28
T023228,V039,D29,692.074202549498,91.8369326377694,2025-11-12
T023229,V032,D05,875.2927787668909,146.30368545486698,2025-10-02
T023230,V005,D25,99.17881074062619,152.08673085203785,2025-01-31
T023231,V008,D20,948.4868201323483,189.14018063367422,2025-01-16
T023232,V006,D22,514.6989530024326,330.8953433922961,2026-02-16
T023233,V039,D27,909.7227097104551,43.944375855507054,2025-07-13
T023234,V047,D04,819.4994291539577,172.17418329159844,2026-01-08
T023235,V006,D05,954.2813098483172,278.4746136995382,2025-12-09
T023236,V048,D17,826.5295068780365,172.7466894998852,2025-08-17
T023237,V021,D19,1134.8095191457778,225.58838092397502,2025-06-06
T023238,V036,D19,1017.8793191875062,340.25804967129176,2025-06-29
T023239,V010,D14,511.45773043931194,163.11582702477222,2025-10-31
T023240,V039,D25,1059.829779556636,347.1200749243427,2026-01-16
T023241,V043,D26,948.7215401524547,111.84729368355022,2025-05-21
T023242,V014,D19,227.01468059909365,188.33340680785943,2026-02-17
T023243,V026,D26,509.33326807213984,229.19079496087213,2026-01-19
T023244,V020,D08,670.7885218594078,196.50802320274303,2025-04-17
T023245,V026,D25,884.1454167146794,329.75752608826747,2025-06-24
T023246,V023,D02,816.3712043187857,280.4702114212372,2025-01-27
T023247,V033,D02,411.00589104793147,134.6280076809839,2025-12-05
T023248,V006,D20,859.6521049194243,192.21251400130524,2025-01-30
T023249,V003,D13,25.655381480659862,176.8323688977627,2025-07-02
T023250,V018,D08,103.61544333114833,147.02554131466465,2025-04-08
T023251,V035,D19,1070.0887139220138,174.7902360706403,2025-12-21
T023252,V028,D08,313.8174179667097,293.66063621526655,2025-06-03
T023253,V050,D13,390.08000030820756,285.0959664967929,2026-02-07
T023254,V044,D11,462.2621547060644,212.06409814944328,2025-12-28
T023255,V034,D06,643.0713620860195,66.16934986062753,2025-04-09
T023256,V029,D10,637.5695530032458,16.538634156026735,2025-03-19
T023257,V038,D22,233.03616033960768,214.00658924215068,2025-07-13
T023258,V015,D27,872.4949971762491,195.5951461656528,2025-01-15
T023259,V030,D24,1096.128355669718,146.21279946769883,2025-12-03
T023260,V009,D05,393.9559227668327,190.3242882343873,2025-10-30
T023261,V040,D07,937.0320566476098,54.29929825739446,2025-12-22
T023262,V010,D18,244.08516221269025,137.82894177213078,2025-01-28
T023263,V041,D02,651.6680882667091,54.477305831623006,2026-02-09
T023264,V035,D16,33.88492969547346,18.46117913974036,2025-06-28
T023265,V018,D21,1094.2981835361957,331.6729504347656,2025-06-25
T023266,V015,D10,736.1884237962494,77.9430973569175,2025-11-23
T023267,V048,D11,976.6475354432112,23.381617006439917,2025-06-19
T023268,V036,D04,791.1188771402113,91.07251765566551,2025-02-03
T023269,V039,D18,344.3689554711761,70.68926517150406,2026-02-15
T023270,V023,D12,230.0285335670137,142.61792436239347,2025-06-25
T023271,V038,D26,502.3995324824767,320.5278019568239,2025-06-24
T023272,V009,D05,1032.8573476759684,270.45157192278253,2025-10-21
T023273,V048,D28,1182.8604672180695,233.4783280611697,01/01/2026
T023274,V031,D06,,57.51600991871139,2025-11-04
T023275,V039,D06,386.52713878736273,292.10197171229845,2025-08-04
T023276,V012,D07,477.3544717913863,173.32499063990275,2025-01-15
T023277,V007,D27,1177.837171574235,319.2680880834474,2025-10-26
T023278,V037,D14,1025.435243204096,18.890455410886403,2025-08-09
T023279,V011,D09,1140.2049926238244,22.750774335081903,2025-01-07
T023280,V016,D12,936.4480373070041,44.932440646034586,2025-03-15
T023281,V027,D06,628.9352931098213,103.55931301110377,2025-02-19
T023282,V014,D24,126.69434554993055,118.12752640669272,2025-07-12
T023283,V001,D11,749.9456660744725,55.40996839089579,2025-03-05
T023284,V013,D05,633.591676787043,321.44212112317376,2025-05-10
T023285,V033,D20,1184.261844765536,170.68281923611676,2025-06-16
T023286,V003,D11,788.7817985052385,109.70460111614429,2025-03-09
T023287,V004,D19,654.105331622217,138.89469341069983,2025-06-10
T023288,V002,D03,429.07165480928376,334.1625113203079,2026-01-18
T023289,V047,D01,379.6116836649819,286.73520393882666,2025-04-17
T023290,V047,D06,1013.1717002283649,57.41321907253092,2025-01-27
T023291,V004,D01,776.822980129617,55.53567132328469,2026-02-17
T023292,V019,D05,1016.5975691627716,74.14319321406519,2025-11-20
T023293,V017,D16,1052.1858425202386,107.94753956847565,2025-08-30
T023294,V049,D02,1168.4544140665148,109.73444254971183,2025-09-05
T023295,V009,D28,10.932157836418355,326.7535429827322,2025-03-07
T023296,V017,D17,867.8797648684052,215.03530329397344,2025-08-02
T023297,V046,D16,1102.058930905328,78.61168096696846,2026-01-18
T023298,V027,D20,451.3685927566113,210.4649459214202,2025-01-29
T023299,V021,D16,155.3922312970999,330.93395126959814,2025-05-12
T023300,V022,D29,1016.5324625936476,305.5442165612479,2026-01-15
T023301,V014,D25,567.2010641103079,34.69124097040722,2025-03-11
T023302,V017,D03,935.2432617436963,83.37255659432401,2025-09-08
T023303,V012,D08,192.24969236562464,239.76892344680212,2025-12-31
T023304,V049,D24,685.5025163251505,215.5338862237554,2025-08-06
T023305,V046,D26,727.9551091908996,226.40540921614092,2025-11-05
T023306,V009,D22,676.5024372795099,90.88755608900772,2025-03-10
T023307,V036,D12,1164.8645148765474,251.001220229442,2025-10-07
T023308,V045,D08,62.992149944238875,216.19086211419648,2025-04-03
T023309,V044,D19,1034.6531206884356,142.90223095127098,2025-03-29
T023310,V021,D12,771.4405427621597,189.1835807680131,2025-05-29
T023311,V047,D11,367.523927795212,191.6711079997116,2025-07-09
T023312,V007,D06,658.9705240624999,273.3965151240612,2026-01-29
T023313,V013,D27,1134.7126684045977,59.50533294403634,2025-05-30
T023314,V027,D19,1064.2618860409384,187.31840194286826,2025-04-26
T023315,V007,D10,163.5780864630675,258.0825699444838,2025-09-25
T023316,V004,D30,118.12238142491236,217.65077795204942,2025-01-04
T023317,V033,D25,99.207147522357,9999.0,2026-01-10
T023318,V032,D08,267.7743174579568,76.23395936915159,2025-08-06
T023319,V034,D22,1002.0517788065002,264.26278677493195,2025-11-11
T023320,V023,D09,500.16928375281884,339.16794673539374,2025-03-15
T023321,V003,D26,848.3443812038752,201.7076425123376,2025-04-20
T023322,V036,D19,339.4435394738879,76.41542730321515,2025-05-15
T023323,V003,D08,548.5099111347263,41.28042522413372,2025-05-29
T023324,V043,D10,509.59237253758255,228.33913160522016,2025-11-15
T023325,V007,D23,557.4908219402611,255.98139184018132,2025-12-17
T023326,V029,D01,971.1768539534168,173.2228038811817,2025-07-14
T023327,V033,D07,583.55083167645,219.4228810784693,2025-05-11
T023328,V009,D12,717.8540843404012,56.863270955114885,2026-02-09
T023329,V039,D21,619.33838278732,145.63585793129238,2026-02-07
T023330,V046,D04,614.8318580108452,123.14674872391934,2025-04-18
T023331,V038,D23,283.714237931911,296.4111347667251,2025-07-05
T023332,V016,D29,358.1307357596825,143.37672083995867,2025-03-29
T023333,V018,D19,447.6735357894411,292.52608105483785,2025-01-15
T023334,V025,D16,20.28143396857337,306.29593932819495,2025-08-01
T023335,V027,D23,46.522206029811116,103.82468154299069,2025-03-10
T023336,V044,D29,654.036958782443,183.99427590920538,2025-01-03
T023337,V004,D12,619.6855850840097,97.50556049665337,2025-07-01
T023338,V039,D10,390.50004766863117,248.4640946559745,2025-05-15
T023339,V020,D19,527.2000863003107,26.465425803045317,2025-12-07
T023340,V049,D20,138.46344726492023,170.12662350948688,2025-03-28
T023341,V014,D27,715.1460128363407,245.38241839909153,2025-05-10
T023342,V023,D10,758.5196654577171,69.20224123570061,2025-10-31
T023343,V026,D18,355.5377528629426,34.78627524230973,2026-02-12
T023344,V040,D29,525.08400585231,324.3753901555185,2025-11-21
T023345,V009,D06,785.987429354393,160.2869989244853,2025-02-08
T023346,V042,D11,730.9158544543882,88.11067808974161,2025-09-08
T023347,V049,D11,221.42027140426868,271.77031025556755,2025-01-18
T023348,V027,D06,1135.5834584199135,173.32813225042446,2025-09-11
T023349,V039,D27,61.15641956595032,140.37735663005216,2025-10-11
T023350,V040,D12,32.6037313408994,5.6644771731829655,01/01/2026
T023351,V020,D03,944.2311894488231,295.40210863103226,2025-01-06
T023352,V001,D12,1006.8309181108872,196.71242498986348,2025-06-13
T023353,V049,D29,930.4353653058907,270.85381121776084,2025-12-24
T023354,V032,D27,774.4046646808865,43.0810592808819,2025-07-25
T023355,V002,D28,642.750391457273,201.29912120977582,2025-02-12
T023356,V031,D01,238.9086430503801,26.730132571414266,2025-06-09
T023357,V024,D22,518.2818180050328,298.00394396607766,2025-06-03
T023358,V050,D11,263.4980834321108,22.805583992569744,2025-03-28
T023359,V007,D08,521.8386657567196,249.18513445173446,2025-08-06
T023360,V050,D12,365.5332684165769,92.07931666626311,2025-07-20
T023361,V019,D19,651.4755806935804,164.73007741848892,2026-02-01
T023362,V030,D05,1054.6349172639052,253.44964795673854,2025-04-23
T023363,V044,D18,1078.1098328541389,281.29903368983554,2025-04-07
T023364,V029,D11,622.1134467164421,58.076958439418156,2025-04-07
T023365,V023,D23,298.084584348743,324.3876761336349,2025-10-08
T023366,V026,D13,908.307832973572,289.3848747880004,2025-01-11
T023367,V025,D16,957.5683978005165,215.20441554469264,2025-09-05
T023368,V045,D04,237.9917290156003,260.2876828321546,2025-03-24
T023369,V049,D17,101.43414992161868,199.4100898333232,2025-09-01
T023370,V021,D25,390.1902631158901,347.15144600008733,2026-01-22
T023371,V017,D08,1035.1174340024238,206.1311083224591,2025-04-07
T023372,V037,D16,49.995500963142106,290.7792920785184,2026-01-09
T023373,V019,D08,613.9645567087417,49.077084650894555,2025-03-31
T023374,V050,D27,874.1100354162935,10.211106447367143,2025-08-26
T023375,V016,D04,373.44564322182987,162.81051270353655,2025-06-30
T023376,V045,D27,403.4264333590517,19.707231842822246,2025-10-12
T023377,V035,D18,972.512814286669,213.8316079153002,2025-03-01
T023378,V013,D27,313.91475182219233,69.8493255222418,2025-10-28
T023379,V007,D27,929.1615746526263,43.182549388234456,2025-06-10
T023380,V011,D07,554.6100679134626,18.745104727888013,2025-07-07
T023381,V047,D25,352.431870177362,45.38826228762351,2025-12-04
T023382,V037,D01,164.89128019358733,25.085032973208413,2025-05-03
T023383,V025,D16,924.3384991536943,29.541975217194885,2025-03-19
T023384,V013,D24,1086.9321027816688,139.20506580712407,2026-01-11
T023385,V027,D07,587.8023661361054,47.1133144384625,2025-08-27
T023386,V040,D05,1004.5811166756457,235.6963548652023,2025-04-14
T023387,V027,D18,664.6313410633436,137.34846376484634,2025-05-03
T023388,V018,D29,140.51469717215102,270.1975006606924,2025-03-06
T023389,V025,D19,671.8905393846345,249.3628046577785,2025-03-04
T023390,V002,D13,130.5947267605823,276.2655294871267,2026-01-02
T023391,V002,D18,226.6534688831005,225.9947423958411,2025-10-21
T023392,V032,D09,488.4158264949686,205.74172653621932,2025-05-10
T023393,V042,D22,275.24251221211097,218.52656415079957,2025-02-03
T023394,V013,D23,549.238713638975,343.20534913441696,2025-05-26
T023395,V016,D19,56.90138617763975,348.8139501464974,2025-04-08
T023396,V028,D07,517.4462653285956,56.71442036049221,2025-06-26
T023397,V017,D09,213.49403016670695,127.78439426274213,2025-11-24
T023398,V010,D13,147.7763496186142,212.41938955005415,2026-01-31
T023399,V047,D16,1165.9927287423357,117.44327060329752,2025-03-18
T023400,V022,D06,357.6678767428942,88.02459212195392,2025-10-05
T023401,V024,D28,23.43902219874259,264.70694367742317,2026-01-10
T023402,V038,D15,516.47139563867,6.446111058524691,2025-08-29
T023403,V049,D12,339.1150675012494,12.711728654502132,2025-12-27
T023404,V037,D21,239.01158596146752,150.65263590022585,2025-08-04
T023405,V025,D22,14.056894776265425,336.32542040694227,2025-12-10
T023406,V032,D03,146.8702308573702,310.0373535133549,2025-01-17
T023407,V020,D16,977.3721785893675,336.10182923388015,2025-10-02
T023408,V042,D20,334.1884859252402,202.7302664811252,2025-12-26
T023409,V022,D30,1087.2172100550863,324.2537911538791,2025-03-22
T023410,V013,D25,309.0067938409111,140.39832782773425,2025-05-15
T023411,V042,D07,570.7128213786724,108.77149088562572,2025-03-08
T023412,V038,D06,1046.7009085741547,108.7309130107548,2025-06-24
T023413,V025,D03,1142.148139623785,243.08068352874736,2025-10-18
T023414,V027,D11,987.324451805915,14.396194217483572,2025-03-15
T023415,V035,D17,1009.0656865861871,344.8451197723879,2025-02-08
T023416,V043,D23,686.5062142241246,93.3741573243622,2025-08-19
T023417,V040,D16,821.3285519228182,111.11909529160627,2025-08-18
T023418,V009,D20,1166.176326447031,167.0736683026267,2025-07-07
T023419,V048,D12,444.41038689797716,240.50742768434503,2025-11-28
T023420,V019,D24,147.5568999047434,65.03654888830643,2025-07-23
T023421,V033,D07,84.22869193051567,297.66072416831,2025-11-13
T023422,V022,D14,848.2682040679563,324.88497250172105,2025-05-29
T023423,V017,D30,912.789403135946,176.23962373446454,2025-03-05
T023424,V044,D12,634.233687160661,327.3331797702661,2025-05-01
T023425,V047,D04,901.5738194147507,217.5267250963648,2025-12-11
T023426,V035,D16,859.9369581566473,15.931467216742156,2025-09-02
T023427,V040,D23,554.0832280456198,59.701439559798565,2025-01-21
T023428,V001,D10,494.0597351887891,304.84019013142523,2026-01-10
T023429,V004,D05,548.4422251380853,206.01111423481277,2025-12-04
T023430,V035,D23,,190.12287975786506,2025-10-13
T023431,V049,D19,392.2555378536418,20.169735390552226,2025-04-15
T023432,V035,D17,600.8183233259714,204.00339205391768,2025-03-21
T023433,V018,D12,232.73044188732956,346.5211259751257,2025-02-24
T023434,V047,D12,543.9276435282719,82.59111865395853,2025-01-07
T023435,V025,D04,728.2735816161959,175.7758996074146,2025-09-07
T023436,V013,D10,481.2359436861716,291.4272395289594,2025-09-08
T023437,V019,D08,215.05914500352114,113.48252717453391,2025-03-13
T023438,V024,D30,332.0690663540849,324.7755313733774,2025-05-20
T023439,V045,D08,1020.1609218681888,327.92520973662045,2025-11-09
T023440,V014,D06,660.6271835302837,90.6363732786463,2025-01-03
T023441,V007,D06,1111.9650638616915,338.76226316693374,2026-02-05
T023442,V036,D13,823.9627961462357,106.94886307085629,2025-12-02
T023443,V032,D29,229.62333494058453,40.64027552018374,2025-08-09
T023444,V026,D02,782.6626909348674,241.6038647002238,2025-11-15
T023445,V048,D08,375.59628115045876,11.881051273109081,2025-04-26
T023446,V041,D05,220.0287159947465,14.937625180524789,2025-08-09
T023447,V018,D20,732.0587438027975,5.086403706958994,2025-10-10
T023448,V038,D25,572.831620964577,299.00034312438345,2025-12-17
T023449,V034,D06,156.1766707829788,126.52547131935432,2025-06-16
T023450,V043,D11,926.01234651717,152.8648545381226,2025-06-28
T023451,V047,D03,621.9364698318591,116.20523434285555,2025-04-28
T023452,V050,D14,1111.0618960953364,200.55220019497813,2025-10-21
T023453,V049,D27,1155.7353332666887,12.633438374669122,2025-10-12
T023454,V041,D12,911.4183331685147,144.93331782726875,2025-07-19
T023455,V049,D15,877.2475403943098,140.5885898783626,2025-03-07
T023456,V021,D22,483.8441199295954,183.64281611384834,2025-10-18
T023457,V043,D04,587.3434112334791,109.48419408148035,2025-12-29
T023458,V034,D25,76.14450314923059,80.19391091750188,2025-04-15
T023459,V005,D03,140.56631831862563,222.75799066134311,2025-12-02
T023460,V020,D27,1130.6830118885266,17.784897724351907,2025-10-04
T023461,V020,D03,362.1430140211574,19.69515091274502,2026-01-01
T023462,V037,D10,1116.065968242549,66.80741655962561,2025-04-02
T023463,V036,D09,867.9083950540988,122.61785703885813,2025-02-03
T023464,V012,D30,814.0389620425981,5.860313419084273,2025-02-26
T023465,V003,D21,623.8362748130584,197.43580202936502,2025-04-20
T023466,V002,D04,599.3018817190017,99.24834217269593,2025-07-05
T023467,V002,D01,636.2883722513221,7.259333385449358,2025-09-29
T023468,V003,D02,159.27561060621477,69.42927501211301,2025-06-24
T023469,V047,D30,1064.0737429282544,208.16161607972455,2025-02-02
T023470,V002,D09,952.8851616357413,312.89866136489064,2025-07-26
T023471,V040,D17,633.4413469806487,283.0145850525177,2025-12-16
T023472,V043,D07,606.7272270142315,216.07995535170787,2025-02-28
T023473,V005,D18,649.30804951185,24.68985799579434,2026-01-01
T023474,V036,D28,95.4538823578525,13.705129492506417,2025-12-18
T023475,V010,D16,124.17403727399142,34.28352816662941,2025-02-21
T023476,V002,D12,662.0575390616317,8.657259524499763,2025-04-18
T023477,V026,D15,338.1569798754254,139.4960173273597,2025-07-28
T023478,V006,D26,19.846109205774397,28.97885571131161,2025-01-06
T023479,V038,D05,605.9734231336631,214.75640529780253,2025-03-24
T023480,V019,D09,647.0978731887944,80.22059653574195,2025-08-30
T023481,V003,D22,814.7709219863812,121.81561025903804,2025-10-03
T023482,V018,D04,28.501877814820837,170.823863499237,2025-10-18
T023483,V002,D18,856.559936308013,223.83002173954267,2026-02-16
T023484,V046,D11,440.62073075481345,206.0220768889785,2025-07-23
T023485,V047,D30,657.7948220169437,39.11823576787461,2025-09-06
T023486,V007,D17,446.65237805492865,293.9064874568003,2025-11-10
T023487,V017,D28,99.26999798061995,305.39441772327643,2025-03-24
T023488,V024,D02,820.2268417955104,248.68418338521113,2025-10-03
T023489,V002,D03,13.600675515374576,242.4780442419952,2025-11-25
T023490,V033,D15,791.4973371655128,243.0182143543254,2025-09-11
T023491,V014,D21,356.79249522957696,48.53009323100553,2025-05-26
T023492,V044,D14,213.5072412397171,27.36687407013376,2025-09-07
T023493,V007,D30,139.39674721139292,235.87285197412425,2025-06-17
T023494,V005,D20,1026.6212964287051,26.36066412134001,2025-06-05
T023495,V043,D12,230.99154090982924,282.4966659385323,2025-12-04
T023496,V034,D22,422.51129248536324,44.147551799029785,2025-11-03
T023497,V040,D22,635.700045612587,245.2788854513547,2025-02-11
